📽电影频道,#genre#
NHL Centre Ice 3,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/65094.ts
NHL Centre Ice 4,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/65095.ts
NHL Centre Ice 5,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/65096.ts
NHL Centre Ice 6,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/65097.ts
NHL Centre Ice 7,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/65098.ts
NHL Centre Ice 8,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/65099.ts
NHL Centre Ice 9,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/65100.ts
NHL Centre Ice 10,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/65101.ts
NHL Centre Ice 11,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/65102.ts
NHL Centre Ice 12,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/65103.ts
NHL Centre Ice 13,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/65104.ts
NHL Centre Ice 14,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/65105.ts
CA TSN 1,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1395.ts
CA TSN 2,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1396.ts
CA TSN 3,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1397.ts
CA TSN 4,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1398.ts
CA TSN 5,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1399.ts
CA Sportsnet 1,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1443.ts
CA Sportsnet 360,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1444.ts
CA Sportsnet O,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1445.ts
CA Sportsnet P,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1446.ts
CA Sportsnet W,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1447.ts
CA Sportsnet World,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1457.ts
CA Fight Network,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1317.ts
CA Bein sport,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1466.ts
NFL Network,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1441.ts
CA Golf Channel,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1421.ts
CA NBA,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1410.ts
CA RDS,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1475.ts
CA RDS 2,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1339.ts
CA TVA Sport 1,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1471.ts
CA TVA Sport 2,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1478.ts
UK Sky Sports Main Event,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1558.ts
UK Sky Sports Cricket,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1559.ts
UK Sky Sports Action,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1560.ts
UK Sky Sports Golf,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1561.ts
UK Sky Sports Premier League,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1562.ts
UK Sky Sports Football,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1568.ts
UK Sky Sports Arena,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1566.ts
UK Sky Sports F1,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1563.ts
UK Sky Sports Mix,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1565.ts
UK Sky Sports News,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1564.ts
UK Sky Sports Racing,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1567.ts
UK TNT Sports 1,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1554.ts
UK TNT Sports 2,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1555.ts
UK TNT Sports 3,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1556.ts
UK Euro Sport 1,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1512.ts
UK Euro Sport 2,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/1511.ts
🇭🇰香港,#genre#
TVB 翡翠台720p(HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/2.ts
TVB 翡翠台720p(HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/12.ts
TVB 翡翠台1080p(HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/7.ts
TVB 明珠台720p(HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/16.ts
TVB 明珠台720p(HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/5.ts
TVB 明珠台1080p(HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/10.ts
TVB Plus 720p(HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/4.ts
TVB Plus 720p(HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/14.ts
TVB Plus 720p(HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/15.ts
TVB Plus 1080p(HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/11.ts
ViuTV 720p(HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/49.ts
ViuTV 1080p(HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/6.ts
ViuTV6 720p(HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/32.ts
鳳凰衛視 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/18.ts
鳳凰香港 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/19.ts
HOY TV (開電視) (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/21.ts
RTHK 31 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/24.ts
RTHK 32 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/25.ts
RTHK 33 CCTV1 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/26.ts
RTHK 34 CGTN記錄 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/27.ts
RTHK 35 CGTN (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/28.ts
Now 直播台 CH331 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/31.ts
Now Viu劇集台 CH102 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/33.ts
Now 華劇台 (粵) CH105 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/34.ts
Now 華劇台 (國) CH105  (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/35.ts
Now Jelli 紫金 CH108 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/36.ts
MOVIE MOVIE CH116 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/38.ts
Cinemax CH118 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/39.ts
KIX CH304 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/46.ts
Love Nature 4K CH403 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/69.ts
Global Treker CH407 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/70.ts
DreamWorks (粵) CH440 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/73.ts
DreamWorks (國) CH440 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/74.ts
卡通頻道 (粵) CN CH443 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/75.ts
卡通頻道 (國) CN CH443 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/76.ts
BBC CBeebies (粵) CH447 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/77.ts
Da Vinci 達文西頻道 CH460 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/78.ts
ROCK Entertainment CH501 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/71.ts
ROCK Action CH502 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/72.ts
AXN CH503 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/79.ts
Animax CH504 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/80.ts
tvN CH505 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/81.ts
Fashion Box CH603 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/84.ts
Mezzo Live CH604 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/85.ts
鳳凰中文台 CH610 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/87.ts
鳳凰香港台 CH612 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/86.ts
TVB SUPER-FREE (粵) CH01 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/47.ts
TVB SUPER-FREE (國) CH001 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/50.ts
TVB 黃金翡翠台 CH080 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/52.ts
TVB 千禧經典台 CH086 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/53.ts
TVB 亞洲劇台 (原聲) CH087  (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/54.ts
TVB 亞洲劇台 (粵) CH087 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/55.ts
TVB 華語劇台 (粵) CH089 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/56.ts
TVB 華語劇台 (國) CH089 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/57.ts
TVB 黃金華劇台 (粵) CH090 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/58.ts
TVB 黃金華劇台 (國) CH090 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/59.ts
TVB 娛樂新聞台 CH091 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/60.ts
TVB 戲曲台 CH098 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/61.ts
SUPER Kids Channel CH100 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/62.ts
ZooMoo CH101 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/63.ts
尼克兒童 Nickelodeon CH104 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/64.ts
TVB 粵語片台 CH200 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/65.ts
Thrill CH202 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/66.ts
TVB 功夫台 (粵) (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/118.ts
TVB 功夫台 (國) (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/119.ts
TVB 星河 (國) (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/121.ts
TVB 星河 (粵) (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/120.ts
TVB Pearl Drama 明珠劇集台 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/117.ts
TVB 生活台 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/126.ts
SUPER 獎門人 CH02 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/127.ts
SUPER EYT CH03 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/128.ts
SUPER 識食 CH04 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/129.ts
SUPER 識歎 CH05 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/130.ts
SUPER Music CH06 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/131.ts
SUPER 金曲 CH07 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/132.ts
SUPER 煲劇 CH08 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/133.ts
SUPER 劇場 CH09 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/134.ts
SUPER 話當年 CH10 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/135.ts
香港C＋頻道 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/147.ts
Channel V 音樂台 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/143.ts
澳視澳門台 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/150.ts
澳視衛星台 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/151.ts
澳門蓮花衛視 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/148.ts
澳門體育台 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/152.ts
Now Sports Plus CH680 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/114.ts
Now Golf 2 CH683 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/115.ts
Now Golf 3 CH684 (HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/116.ts
SUPER Sports CH11(HK),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/48.ts
🇹🇼台湾,#genre#
民视 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/156.ts
中视 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/159.ts
华视 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/158.ts
台视 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/157.ts
公视 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/160.ts
中天综合台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/175.ts
中天娱乐台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/176.ts
中天亚洲台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/177.ts
东森综合台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/178.ts
东森戏剧台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/180.ts
TVBS 综合 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/182.ts
TVBS 欢乐台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/183.ts
TVBS 精采台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/184.ts
TVBS 台剧台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/186.ts
TVBS 综艺台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/185.ts
三立综合台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/187.ts
三立台湾台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/188.ts
三立戏剧台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/190.ts
三立都会台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/189.ts
中视经典台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/196.ts
中视菁采台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/197.ts
民视台湾台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/192.ts
民视影剧台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/194.ts
民视旅游台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/195.ts
民视第一台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/191.ts
民视综艺台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/193.ts
台视综合台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/198.ts
公视3 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/200.ts
公视台语台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/199.ts
公视戏剧 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/201.ts
HBO Family (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/204.ts
HBO Hits (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/205.ts
HBO Signature (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/203.ts
HBO LOGO (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/206.ts
CINEMAX (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/207.ts
影迷数位纪实台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/214.ts
CI 罪案侦查频道 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/213.ts
Cinema World (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/215.ts
CNEX 视纳华仁纪实频道 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/217.ts
HITS频道 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/212.ts
Lifetime娱乐频道 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/223.ts
tvN (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/224.ts
纬来综合台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/229.ts
纬来戏剧台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/230.ts
纬来日本台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/227.ts
纬来精彩台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/232.ts
纬来育乐台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/228.ts
龙华偶像台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/236.ts
龙华卡通台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/239.ts
龙华戏剧台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/235.ts
龙华日韩台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/234.ts
八大综合台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/241.ts
八大娱乐台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/245.ts
八大戏剧台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/242.ts
八大第一台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/244.ts
八大精彩台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/240.ts
八大综艺台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/243.ts
ELTA 爱尔达娱乐台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/252.ts
ELTA 爱尔达影剧台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/248.ts
ELTA 爱尔达日韩台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/250.ts
ELTA 爱尔达生活旅游台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/251.ts
ELTA 爱尔达综合台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/249.ts
靖天综合台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/279.ts
靖天卡通台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/277.ts
靖天戏剧台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/275.ts
靖天日本台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/280.ts
靖天映画台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/281.ts
靖天欢乐台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/284.ts
靖天育乐台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/283.ts
靖天资讯台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/285.ts
靖洋戏剧台 (TW),http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/276.ts
靖洋卡通Nice Bingo,http://iptvpro.pw:35451/live/加QQ群995225115福利/123456789/278.ts
